name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Roseibium sp.	1936156	species	5791025	721	417	0.0
uncultured Roseibium sp.	1936171	species	6353715	1073	629	0.0
Saprospirales	1936988	order	0	14	0	0.0
Nitrospira sp. KM1	1936990	species	4509223	362	238	0.0
Saprospiria	1937959	class	0	1	0	0.0
Lewinellaceae	1937960	family	0	7	0	0.0
Haliscomenobacteraceae	1937961	family	0	8	0	0.0
Bernardetiaceae	1937968	family	0	2	0	0.0
Bernardetia	1937972	genus	0	41	0	0.0
Microbacterium sp. TPU 3598	1938334	species	3822982	756	69	0.0
Sulfuritortus	1938335	genus	0	92	0	0.0
Aquaspirillum sp. LM1	1938604	species	3962240	2021	1178	0.0
Brevundimonas sp. LM2	1938605	species	3564519	5653	3421	0
Janthinobacterium sp. LM6	1938606	species	6288464	37663	15141	0.00155631
Sphingomonas sp. LM7	1938607	species	4155514	11681	7731	0.0
Candidatus Walczuchella	1940138	genus	0	4	0	0.0
Hoeflea sp.	1940281	species	4507981	931	519	0.0
Streptococcus sp. DAT741	1940319	species	2105284	47	3	0.0
Phreatobacter stygius	1940610	species	7354671	4565	2560	0.0
Pigmentiphaga aceris	1940612	species	6165255	4720	3420	0.0
Pseudomonas alloputida	1940621	species	25489281	906	65	0.0
Pseudomonas shirazica	1940636	species	11707520	1214	79	0.0
Lactococcus petauri	1940789	species	48363792	240	26	0.0
Sedimentisphaera cyanobacteriorum	1940790	species	2951611	108	70	0.0
Bacillus sp. 275	1941347	species	4051970	23	0	0.0
Sedimentisphaera salicampi	1941349	species	3192293	130	82	0.0
Cellulophaga sp. HaHaR_3_176	1942464	species	3803948	494	296	0.0
Ponticoccus alexandrii	1943633	species	5091427	1697	870	0.0
Phoenicibacter congonensis	1944646	species	2895912	83	0	0.0
Cellvibrio sp. PSBB023	1945512	species	4705304	995	674	0
Streptomyces sp. MH191	1945513	species	7193104	1066	35	0.0
Capnocytophaga sp. H2931	1945657	species	2632967	288	38	0.0
Capnocytophaga sp. H4358	1945658	species	2633192	272	24	0.0
Paracoccus contaminans	1945662	species	3033494	1355	706	0.0
Salinicola endophyticus	1949083	species	4319187	1790	587	0.0
Salinicola lusitanus	1949085	species	4781556	1766	910	0.0
Halomonas sp. 'Soap Lake #6'	1949203	species	4803686	277	0	0.0
Staphylococcus edaphicus	1955013	species	2749487	76	49	0.0
[Actinomadura] parvosata	1955412	species	0	314	0	0.0
Silicimonas	1955420	genus	0	24	0	0.0
Methylacidiphilae	1955630	class	0	2	0	0.0
Nitrosopumilus oxyclinae	1959104	species	1585110	36	26	0.0
Actinomyces gaoshouyii	1960083	species	2359360	564	285	0.0
Rodentibacter	1960084	genus	0	10	0	0.0
Sphingomonas sp. NIC1	1961362	species	3660563	5215	1699	0.0
Streptomyces sp. MOE7	1961713	species	8399509	1523	123	0.0
Lacunisphaera	1961799	genus	0	20	0	0.0
Mycobacteroides abscessus subsp. massiliense	1962118	subspecies	30045268	10	0	0.0
Halomonas sp. 'Soap Lake #7'	1962264	species	4803686	277	0	0.0
Salmonella enterica subsp. enterica serovar Birkenhead	1962641	leaf	5021303	11	4	0.0
Calditrichia	1962850	class	0	8	0	0.0
Calditrichales	1962852	order	0	8	0	0.0
Bryobacteraceae	1962910	family	0	10	0	0.0
Geothrix sp.	1962974	species	3733873	1326	730	0.0
Geobacillus sp. 46C-IIa	1963025	species	3579240	216	62	0.0
Geobacillus sp. 47C-IIb	1963026	species	3635863	138	0	0.0
Haloarculaceae	1963268	family	0	331	0	0.0
Halococcaceae	1963270	family	0	8	0	0.0
Parachlamydiales	1963360	order	0	2	0	0.0
Marispirochaeta aestuarii	1963862	species	8437899	301	19	0.0
Streptomyces sp. 3211	1964449	species	8991292	1216	485	0.0
Campylobacter pinnipediorum	1965231	species	0	11	0	0.0
Shewanella khirikhana	1965282	species	9838028	1047	222	0.0
Buchnera aphidicola (Astegopteryx bambusae)	1965425	forma	841804	23	0	0.0
Buchnera aphidicola (Ceratoglyphina bambusae)	1965431	forma	433948	9	5	0.0
Buchnera aphidicola (Chaitoregma tattakana)	1965437	forma	428368	13	9	0.0
Buchnera aphidicola (Pseudoregma panicola)	1965444	forma	843940	24	0	0.0
Erysipelatoclostridium sp. An173	1965571	species	2863686	134	101	0.0
Barnesiella sp. An22	1965590	species	3443102	338	216	0.0
Shinella sumterensis	1967501	species	5917460	2001	700	0.0
Cognaticolwellia beringensis	1967665	species	4661274	204	133	0.0
Microcystis sp. MC19	1967666	species	5020243	162	40	0.0
Rhizobium esperanzae	1967781	species	6478651	8	0	0.0
Chlamydia serpentis	1967782	species	1206142	24	14	0.0
Chlamydia poikilotherma	1967783	species	1162663	16	6	0.0
Sulfitobacter sp. D7	1968541	species	3963108	634	62	0.0
Synechococcus sp. PROS-9-1	1968775	species	2273940	80	31	0.0
Acidibrevibacterium fodinaquatile	1969806	species	4037611	1743	1053	0.0
Ciceribacter thiooxidans	1969821	species	5043386	1519	779	0.0
Clostridium sp. 001	1970093	species	4614182	140	65	0.0
Marinilabiliales	1970189	order	0	19	0	0.0
Salinivirgaceae	1970190	family	0	4	0	0.0
Salinivirga	1970191	genus	0	6	0	0.0
Gilliamella apis	1970738	species	7795908	292	69	0.0
Halomonas sp. GT	1971364	species	4158464	191	76	0.0
Candidatus Nardonella dryophthoridicola	1971485	species	200313	12	0	0.0
endosymbiont of Pachyrhynchus infernalis	1971488	species	452586	18	0	0.0
Sulfurivermis fontis	1972068	species	3246214	1641	956	0.0
endosymbiont of Rhynchophorus ferrugineus	1972133	forma	200316	11	0	0.0
endosymbiont of Sipalinus gigas	1972134	species	232663	25	13	0.0
Phytobacter ursingii	1972431	species	6166452	331	157	0.0
Capilliphycus salinus ALCB114379	1972598	strain	7712874	263	199	0.0
Streptomyces sp. Sge12	1972846	species	8110698	1033	373	0.0
Thiosocius teredinicola	1973002	species	4790451	1287	757	0.0
Prosthecochloris sp. HL-130-GSB	1974213	species	2414726	205	130	0.0
Streptomyces ficellus	1977088	species	7078240	1282	640	0.0
Enterobacter sp. Crenshaw	1977566	species	9264277	146	0	0.0
Cryobacterium sp. LW097	1978566	species	3959889	1104	525	0.0
Flavobacterium sp. MDT1-60	1979344	species	5563897	25043	21589	0.00246301
Thalassovita sp.	1979401	species	4606831	777	425	0.0
Corynebacterium kefirresidentii	1979527	species	14898528	532	16	0.0
Emcibacter sp.	1979954	species	3590005	623	384	0.0
Cellulosimicrobium sp. TH-20	1980001	species	4265546	1336	262	0.0
Candidatus Nitrosoglobus	1980513	genus	0	5	0	0.0
Halodesulfurarchaeum	1980514	genus	0	4	0	0.0
Paenibacillus sp. Cedars	1980674	species	6720481	241	32	0.0
Duodenibacillus	1980697	genus	0	11	0	0.0
Mailhella	1981028	genus	0	2	0	0.0
uncultured Mailhella sp.	1981031	species	3168613	491	305	0.0
Rhizobium sp. NXC14	1981173	species	6686318	1017	389	0.0
Pseudomonas sp. M30-35	1981174	species	4926954	697	436	0.0
Monoglobus pectinilyticus	1981510	species	2810259	77	53	0.0
Tsuneonella mangrovi	1982042	species	2702851	1497	854	0.0
Faecalibacillus intestinalis	1982626	species	5760505	231	41	0.0
Bacillus shivajii	1983719	species	4440119	87	70	0.0
Streptomyces sp. CLI2509	1984801	species	7232701	1412	705	0.0
Xanthomonas phaseoli	1985254	species	0	1127	1	0.0
Sulfuriferula sp. AH1	1985873	species	2916145	924	558	0.0
Desulfobulbus oralis	1986146	species	2774417	453	283	0.0
Brevefilum fermentans	1986204	species	2574431	140	92	0.0
Aurantimicrobium photophilum	1987356	species	1748063	136	70	0.0
Coxiella-like endosymbiont of Amblyomma americanum	1987500	species	656933	28	1	0.0
Proteus columbae	1987580	species	4114477	82	29	0.0
Shewanella carassii	1987584	species	4454556	281	67	0.0
Cellvibrio sp. PSBB006	1987723	species	5257074	809	549	0.0
Candidatus Profftia lariciata	1987921	species	1206213	44	22	0.0
Candidatus Promineifilum	1988031	genus	0	22	0	0.0
Rhodococcus oxybenzonivorans	1990687	species	8014224	938	330	0.0
Sphingobacterium sp. G1-14	2003121	species	6325678	732	133	0.0
Parolsenella catena	2003188	species	1796691	387	215	0.0
Pseudoalteromonas sp. GCY	2003316	species	5472350	101	35	0.0
Salinivibrio sp. YCSC6	2003370	species	3695912	154	83	0.0
Cellulomonas sp. PSBB021	2003551	species	3794193	1251	531	0.0
Acinetobacter sp. WCHA45	2004644	species	3092259	105	23	0.0
Acinetobacter sp. WCHA55	2004646	species	3967361	126	39	0.0
Acinetobacter sp. WCHAc010052	2004647	species	3630571	165	50	0.0
Acinetobacter chinensis	2004650	species	7380998	285	70	0.0
Hyphobacterium	2004661	genus	0	30	0	0.0
Hyphobacterium sp.	2004662	species	2955266	725	455	0.0
Cloacibacterium caeni	2004710	species	5698803	881	378	0.0
Luteitalea	2004797	genus	0	79	0	0.0
Stenotrophomonas sp. WZN-1	2005046	species	4512703	1148	308	0.0
Candidatus Legionella polyplacis	2005262	species	1590477	103	16	0.0
Faecalimonas	2005355	genus	0	2	0	0.0
Mariniblastus	2005380	genus	0	1	0	0.0
Pseudomonas sp. RU47	2005388	species	6663463	4247	810	0.000607965
Calothrix sp. NIES-3974	2005462	species	5985875	168	107	0.0
Muribaculaceae	2005473	family	0	9	0	0.0
Barnesiellaceae	2005519	family	0	7	0	0.0
Dysgonomonadaceae	2005520	family	0	8	0	0.0
Paludibacteraceae	2005523	family	0	1	0	0.0
Tannerellaceae	2005525	family	0	17	0	0.0
Enterococcus wangshanyuanii	2005703	species	4155954	117	85	0.0
Thauera sp. K11	2005884	species	5291530	5438	2966	0.0
Streptomyces sp. S063	2005885	species	7614683	725	219	0.0
Luteimonas chenhongjianii	2006110	species	3351776	2447	1380	0.0
Acinetobacter piscicola	2006115	species	7947239	303	58	0.0
Francisella adeliensis	2007306	species	6162493	268	0	0.0
Thermococcus sp. 5-4	2008440	species	1854909	51	19	0.0
Hydrogenophilia	2008785	class	0	2	0	0.0
Thiobacillaceae	2008790	family	0	259	0	0.0
Sterolibacteriaceae	2008793	family	0	392	0	0.0
Zoogloeaceae	2008794	family	0	1517	0	0.0
Azonexaceae	2008795	family	0	624	0	0.0
Sagittula sp. P11	2009329	species	5576178	1720	712	0.0
Bacillus sp. MD-5	2009331	species	4161448	54	8	0.0
Aquipluma nitroreducens	2010828	species	5712279	808	594	0.0
Aerosticca soli	2010829	species	2874969	2462	1247	0.0
Caulobacter rhizosphaerae	2010972	species	5963910	66067	58233	0.00156388
Marivirga harenae	2010992	species	4373458	440	303	0.0
Pseudomonas laurylsulfatiphila	2011015	species	6589951	3851	1516	0
Erythrobacter sp. KY5	2011159	species	3311272	865	514	0.0
Lactobacillus panisapium	2012495	species	8570153	240	30	0.0
Thaumasiovibrio	2014233	genus	0	3	0	0.0
Corynebacterium dentalis	2014528	species	2292478	185	103	0.0
Corynebacterium belfantii	2014537	species	11283162	431	18	0.0
Vibrio tarriae	2014742	species	4123863	127	25	0.0
Herbaspirillum robiniae	2014887	species	5445269	16275	9395	0.0
Chryseobacterium sp. T16E-39	2015076	species	4872888	756	480	0.0
Bosea sp. AS-1	2015316	species	5838389	2854	1356	0.0
Burkholderia aenigmatica	2015348	species	9449413	2505	428	0
Klebsiella sp. LY	2015795	species	5608553	364	0	0.0
Thermocoleostomius sinensis A174	2016057	strain	5809202	167	119	0.0
Trichothermofontia sichuanensis B231	2016064	strain	4436989	172	115	0.0
Leptothermofonsia sichuanensis E412	2016068	strain	6426061	302	207	0.0
Thermosynechococcus sichuanensis E542	2016101	strain	2650294	93	57	0.0
Hyphomonas sp. KY3	2016196	species	3542349	811	480	0.0
Thermococcus henrietii	2016361	species	2155760	67	35	0.0
Thermococcus camini	2016373	species	2022529	48	25	0.0
Francisella opportunistica	2016517	species	5495498	147	0	0.0
Nitrogeniibacter mangrovi	2016596	species	4236644	3463	1918	0.0
Thalassococcus sp. S3	2017482	species	5001896	732	403	0.0
Virgibacillus phasianinus	2017483	species	4071214	129	93	0.0
Brachybacterium vulturis	2017484	species	3796663	974	486	0.0
Brachybacterium avium	2017485	species	3568502	915	482	0.0
Nocardioides sp. S5	2017486	species	4749522	1523	759	0.0
Methanothermobacter sp. EMTCatA1	2017966	species	1719979	20	4	0.0
Kitasatospora sp. MMS16-BH015	2018025	species	8963858	2755	1315	0.0
Candidatus Vallotia	2018044	genus	0	8	0	0.0
Candidatus Vallotia lariciata	2018052	species	1125782	59	36	0.0
Roseomonas sp. FDAARGOS_362	2018065	species	5174209	2912	1011	0.0
Pseudomonas sp. FDAARGOS_380	2018067	species	6499364	2473	698	0.000118991
Shewanella bicestrii	2018305	species	5004414	194	45	0.0
Rhizobium anhuiense bv. trifolii	2018689	leaf	7327117	1232	490	0.0
Brevefilum	2019482	genus	0	7	0	0.0
Rhizobium sp. Kim5	2020311	species	6817255	992	91	0.0
Rhizobium sp. CIAT894	2020312	species	6657947	1182	463	0.0
Rhizobium sp. TAL182	2020313	species	6402377	305	86	0.0
Bosea sp. ANAM02	2020412	species	5647487	2993	1324	0.0
Arthrobacter sp. YN	2020486	species	5063552	402	149	0.0
Ahniella affigens	2021234	species	6120935	1456	982	0.0
Salmonella enterica subsp. enterica serovar Adjame	2021403	leaf	4669238	5	3	0.0
Labrenzia sp. VG12	2021862	species	5977548	1147	628	0.0
Streptococcus respiraculi	2021971	species	2067971	49	34	0.0
Polaribacter staleyi	2022337	species	4392778	603	178	0.0
Sulfurimonas sp.	2022749	species	2827517	106	74	0.0
Porphyrobacter sp. HT-58-2	2023229	species	3279145	1646	790	0.0
Paenibacillus sp. RUD330	2023772	species	5572653	759	442	0.0
Petrimonas sp.	2023866	species	3526459	249	172	0.0
Salmonella enterica subsp. enterica serovar Sundsvall	2024273	leaf	4626672	3	1	0.0
Flavobacterium sediminilitoris	2024526	species	3913692	832	0	0.0
Thiocapsa sp.	2024551	species	5726338	1435	780	0.0
Plantactinospora sp. KBS50	2024580	species	6689726	2147	1061	0.0
Nitrosopumilus sp.	2024843	species	2359279	39	26	0.0
Silvanigrellales	2024973	order	0	5	0	0.0
Silvanigrellaceae	2024974	family	0	1	0	0.0
Bacteriovoracales	2024979	order	0	11	0	0.0
Novosphingobium sp. 9	2025349	species	4386972	3463	2017	0
Methanobacterium sp. BAmetb5	2025351	species	2417388	37	25	0.0
Staphylococcus sp. M0911	2025492	species	2438350	77	5	0.0
Ketobacter	2025617	genus	0	8	0	0.0
Bacteroides sp. KFT8	2025659	species	6031385	359	61	0.0
Vibrio qinghaiensis	2025808	species	4017713	139	39	0.0
Parabacteroides sp. CT06	2025876	species	5372666	325	14	0.0
Herbaspirillum sp. meg3	2025949	species	5465798	7168	4835	0.000124975
Bacillus paranthracis	2026186	species	88280920	348	48	0.0
Bacillus pacificus	2026187	species	26561320	206	39	0.0
Bacillus tropicus	2026188	species	50277566	393	79	0.0
Bacillus albus	2026189	species	17607582	94	7	0.0
Bacillus luti	2026191	species	5315231	81	40	0.0
Bacillus nitratireducens	2026193	species	5511760	78	21	0.0
Bacillus paramycoides	2026194	species	5828503	66	27	0.0
Paraburkholderia aromaticivorans	2026199	species	19748448	8745	3603	0.0
Klebsiella quasivariicola	2026240	species	11823552	585	4	0.0
Bacillus sp. 1s-1	2026248	species	4166290	5	0	0.0
Corynebacterium hadale	2026255	species	2736752	459	72	0.0
Parasphingopyxis algicola	2026624	species	3669801	2252	1319	0.0
Leuconostoc mesenteroides subsp. jonggajibkimchii	2026657	subspecies	1983917	2	1	0.0
Candidatus Bipolaricaulis anaerobius	2026885	species	1324338	177	114	0.0
Providencia huaxiensis	2027290	species	32790320	244	49	0.0
Escherichia coli O8:H8	2027293	leaf	4909393	3	1	0.0
Azoarcus sp. DD4	2027405	species	5400077	5645	2783	0.0
Buchnera aphidicola (Periphyllus acericola)	2027478	forma	459522	23	16	0.0
Mariniflexile sp. TRM1-10	2027857	species	4858325	888	569	0.0
Mucilaginibacter rubeus	2027860	species	53957286	38975	5585	0.0
Cupriavidus sp. P-10	2027911	species	9083096	6683	1196	0.0
Enterobacter cloacae complex sp.	2027919	species	5290194	274	106	0.0
Rhizobium sp. 11515TR	2028343	species	7070317	1310	511	0.0
Pollutimonas thiosulfatoxidans	2028345	species	3548703	1014	602	0.0
Vandammella animalimorsus	2029117	species	6863876	6426	1986	0.0
Candidatus Tisiphia endosymbiont of Sialis lutaria	2029164	species	3323292	104	22	0.0
Marinicauda algicola	2029849	species	3424851	2113	1220	0.0
Chitinophaga caeni	2029983	species	5279921	1562	1142	0.0
Shewanella sp. WE21	2029986	species	5266746	152	26	0.0
Glaesserella sp. 15-184	2030797	species	2399550	88	56	0.0
Aeromonas sp. CA23	2033032	species	5099209	610	83	0.0
Aeromonas sp. CU5	2033033	species	4615599	388	152	0.0
Serratia sp. MYb239	2033438	species	4986519	1024	73	0.0
Actinoplanes sp. SE50	2033844	species	9239482	2849	0	0.0
Rhodobacter sp. CZR27	2033869	species	4437113	2001	969	0.0
Sulfurivermis	2034504	genus	0	47	0	0.0
Pectobacterium zantedeschiae	2034769	species	4944901	226	105	0.0
Thioalkalibacteraceae	2035710	family	0	55	0	0.0
Guyparkeria	2035712	genus	0	77	0	0.0
Pseudodesulfovibrio	2035811	genus	0	123	6	0.0
Suicoccus acidiformans	2036206	species	2572159	56	39	0.0
Chelatococcaceae	2036754	family	0	28	0	0.0
Dickeya sp. Secpp 1600	2037915	species	5108113	715	10	0.0
Nostoc flagelliforme CCNUN1	2038116	strain	10231233	239	110	0.0
Agaribacterium	2038244	genus	0	1	0	0.0
Robbsia	2038280	genus	0	61	0	0.0
Jatrophihabitans telluris	2038343	species	4193897	903	495	0.0
Hyphococcus	2038635	genus	0	15	0	0.0
Paludihabitans	2038676	genus	0	1	0	0.0
Oryzisolibacter	2038733	genus	0	58	0	0.0
Flavobacterium ardleyense	2038737	species	3185123	1022	697	0.000137049
Kaistella flava (ex Peng et al. 2021)	2038776	species	3716699	670	430	0.0
Chryseobacterium sp. 6424	2039166	species	2586303	406	298	0.0
Halobacterium litoreum	2039234	species	2709004	569	299	0.0
Anaerotignum	2039240	genus	0	2	0	0.0
Monoglobus	2039302	genus	0	1	0	0.0
Candidatus Nanopelagicales	2039638	order	0	6	0	0.0
Candidatus Nanopelagicus	2039639	genus	0	5	0	0.0
Thiomicrorhabdus	2039723	genus	0	11	0	0.0
Thiomicrorhabdus sp.	2039724	species	5408249	284	198	0.0
Allobranchiibius	2040262	genus	0	25	0	0.0
Arenibacter antarcticus	2040469	species	4694007	429	278	0.0
Gemella sp. ND 6198	2040624	species	1797925	71	2	0.0
Corynebacterium gottingense	2041036	species	7876626	1299	239	0.0
Eubacterium maltosivorans	2041044	species	8490295	465	177	0.0
Rhizobium tumorigenes	2041385	species	11944806	3047	840	0.000397932
Chenggangzhangella	2041902	genus	0	75	0	0.0
Pectobacterium polaris	2042057	species	14840747	562	116	0
Gottschalkiaceae	2042895	family	0	1	0	0.0
Campylobacter blaseri	2042961	species	1891678	86	60	0.0
Paremcibacter congregatus	2043170	species	4189011	605	393	0.0
Escherichia sp. E4742	2044467	species	5120753	171	72	0.0
Natrarchaeobaculum sulfurireducens	2044521	species	7642748	724	242	0.0
Staphylococcus debuckii	2044912	species	2691850	71	40	0.0
Candidatus Nitrosocaldus islandicus	2045011	species	1617394	16	12	0.0
Massilia violaceinigra	2045208	species	14872008	147333	81160	0.00298915
Candidatus Fonsibacter	2045213	genus	0	3	0	0.0
Stenotrophomonas lactitubi	2045214	species	4537952	1858	580	0.0
Oceanihabitans	2045416	genus	0	1	0	0.0
Stenotrophomonas indicatrix	2045451	species	13939882	2728	330	0
Nocardioides houyundeii	2045452	species	3840802	1173	594	0.0
Franconibacter daqui	2047724	species	4720980	726	354	0.0
Nonomuraea glycinis	2047744	species	9637852	2913	1423	0.0
Thermosulfurimonas marina	2047767	species	1763258	110	66	0.0
Dongshaea marina	2047966	species	5112152	245	163	0.0
Agathobaculum	2048137	genus	0	8	0	0.0
Thalassospira marina	2048283	species	5438289	818	536	0.0
Solibacillus sp. R5-41	2048654	species	4283411	88	59	0.0
Escherichia coli O114:H49	2048775	leaf	5145656	3	0	0.0
Escherichia coli O128:H27	2048776	strain	5130625	1	1	0.0
Escherichia coli O178:H19	2048778	strain	5307783	2	1	0.0
Escherichia coli O25:H16	2048780	leaf	5078362	1	0	0.0
Rhizobium sp. NXC24	2048897	species	7302537	1275	80	0.0
Microbacterium sp. Y-01	2048898	species	3820457	883	421	0.0
Changchengzhania lutea	2049305	species	4130958	531	323	0.0
Pseudomonas sp. HLS-6	2049589	species	5276694	1166	591	0.0
Sulfurisphaera javensis	2049879	species	2569661	58	53	0.0
Streptomyces dengpaensis	2049881	species	8710171	1081	538	0.0
Proteus faecis	2050967	species	3882378	121	55	0.0
Tuwongella	2051044	genus	0	6	0	0.0
Methylobacterium currus	2051553	species	7740048	4374	1679	0.0
Enterobacter sp. CRENT-193	2051905	species	5196641	92	0	0.0
Rubrobacter indicoceani	2051957	species	3078689	355	226	0.0
Tunturiibacter lichenicola	2051959	species	5662239	1555	1157	0.0001546
Dietzia sp. JS16-p6b	2052657	species	3720309	614	0	0.0
Oceanobacillus zhaokaii	2052660	species	4103611	117	86	0.0
Acinetobacter pseudolwoffii	2053287	species	3366545	137	74	0.0
Bacillus sp. HBCD-sjtu	2053832	species	5230501	18	4	0.0
Xanthomonas prunicola	2053930	species	36929322	3093	931	7.86418e-06
Candidatus Coxiella mudrowiae	2054173	species	1733840	69	31	0.0
Thalassotalea atypica	2054316	species	4386062	169	106	0.0
Bacillus stercoris	2054641	species	17366095	217	27	0.0
Rhodococcus sp. AQ5-07	2054902	species	6753902	311	23	2.5978e-05
Pseudomonas sp. S06B 330	2054916	species	5637435	900	0	0.0
Kyrpidia spormannii	2055160	species	16598177	753	24	0.0
Aquicoccus	2055850	genus	0	17	0	0.0
Pseudescherichia	2055880	genus	0	4	0	0.0
Nocardia tengchongensis	2055889	species	8006012	2095	1073	0.0
Idiomarina sp. X4	2055892	species	2616716	119	48	0.0
Halalkaliarchaeum desulfuricum	2055893	species	3313120	357	176	0.0
Corynebacterium heidelbergense	2055947	species	2329978	225	137	0.0
Tsuneonella flava	2055955	species	3284110	980	522	0.0
Pseudomonas qingdaonensis	2056231	species	11993732	5736	425	4.55972e-05
Streptomyces sp. AMCC400023	2056258	species	10694683	1376	369	0.0
Cysteiniphilum	2056696	genus	0	1	0	0.0
Spirosoma pollinicola	2057025	species	8794837	1509	1093	0.0
Acidipropionibacterium virtanenii	2057246	species	3432872	646	319	0.0
Bradyrhizobium sp. SK17	2057741	species	8288568	3609	1704	0.0
Actinomyces wuliandei	2057743	species	3107761	365	210	0.0
Enterococcus sp. CR-Ec1	2057791	species	3889849	87	31	0.0
Actinomyces sp. 432	2057798	species	3141809	580	273	0.0
Actinomyces qiguomingii	2057800	species	3988549	583	275	0.0
Lacinutrix sp. Bg11-31	2057808	species	3666763	494	246	0.0
Candidatus Nitrosocaldus cavascurensis	2058097	species	1577284	22	17	0.0
Alteromonas sp. MB-3u-76	2058133	species	4360928	139	44	0.0
Nonlabens sp. MB-3u-79	2058134	species	3184776	372	214	0.0
Olleya sp. Bg11-27	2058135	species	4314320	452	124	0.0
Planococcus sp. MB-3u-03	2058136	species	3614431	195	29	0.0
Polaribacter sp. ALD11	2058137	species	3567309	553	309	0.0
Klebsiella grimontii	2058152	species	130247625	30869	80	0.0
Antarcticibacterium	2058174	genus	0	8	0	0.0
Antarcticibacterium flavum	2058175	species	4353683	591	423	0.0
Undibacterium sp. KW1	2058624	species	6692966	2770	1193	0.0
Undibacterium sp. YM2	2058625	species	6660175	2798	1222	0.0
Shewanella sp. Pdp11	2059264	species	4973697	176	34	0.0
Chromobacterium sp. ATCC 53434	2059672	species	5138981	4465	2086	0.0
Gordonia sp. YC-JH1	2059875	species	4193324	824	65	0.0
Streptomyces sp. CMB-StM0423	2059884	species	8029398	2204	1147	0.0
Chimaeribacter arupi	2060066	species	5012635	983	504	0.0
Aminipila	2060094	genus	0	5	0	0.0
Enterococcus sp. FDAARGOS_375	2060307	species	3549293	82	11	0.0
Altererythrobacter sp. B11	2060312	species	3842046	2612	1482	6.62727e-05
Labilibaculum	2060722	genus	0	8	0	0.0
Labilibaculum sp.	2060723	species	4970069	575	374	0.0
Neorhizobium sp. SOG26	2060726	species	4561173	1296	636	0.0
Oxynema aestuarii AP17	2064643	strain	6357750	350	231	0.0
Breoghania sp.	2065378	species	13434631	3350	1526	0.0
Paracoccus jeotgali	2065379	species	3299166	1424	724	0.0
Candidatus Cytomitobacter primus	2066024	species	622378	31	21	0.0
Citrobacter freundii complex sp. CFNIH2	2066049	species	5340584	318	91	0.0
Mesorhizobium japonicum	2066070	species	19089403	2483	65	0.0
Bacterioplanoides	2066071	genus	0	5	0	0.0
Geminicoccaceae	2066434	family	0	457	0	0.0
Endozoicomonadaceae	2066474	family	0	17	0	0.0
Pectobacterium peruviense	2066479	species	4946471	244	113	0.0
Candidatus Chromulinivorax destructor	2066483	species	1174272	73	55	0.0
Emcibacterales	2066490	order	0	21	0	0.0
Emcibacteraceae	2066491	family	0	38	0	0.0
Piscinibacterium	2066914	genus	0	108	0	0.0
Aquella oligotrophica	2067065	species	2820660	157	114	0.0
Pseudomonas sp. NC02	2067572	species	6890566	3470	723	0.00197363
Pseudazoarcus pumilus	2067960	species	3225512	2757	1524	0.0
Clostridium fermenticellae	2068654	species	2819963	106	74	0.0
Novisyntrophococcus fermenticellae	2068655	species	3420321	111	73	0.0
Paenibacillus sp. lzh-N1	2069255	species	5641488	150	14	0.0
Pseudomonas sp. XWY-1	2069256	species	6297253	392	63	0.0
Achromobacter veterisilvae	2069367	species	6549044	5183	2221	0.0
Pseudotamlana carrageenivorans	2069432	species	4116543	597	344	0.0
Curtobacterium sp. SGAir0471	2070337	species	3531991	824	241	0.0
Agrococcus sp. SGAir0287	2070347	species	3084767	1449	756	0.0
Microbacterium sp. SGAir0570	2070348	species	3439411	969	402	0.0
Sulfitobacter sp. JL08	2070369	species	4323690	547	300	0.0
Lysinibacillus sp. SGAir0095	2070463	species	4142194	144	92	0.0
Commensalibacter melissae	2070537	species	3984490	210	24	0.0
Kinneretia aquatilis	2070761	species	5538945	14875	9630	0.000482442
Vibrio sp. F13	2070777	species	5266674	75	23	0.0
Sphingomonas rhizophila	2071607	species	2557483	1764	1010	0.0
Marinomonas sp. FW-1	2071621	species	3964876	184	101	0.0
Plantactinospora sp. BB1	2071627	species	8386853	2284	574	0.0
Enterobacter sichuanensis	2071710	species	14657363	905	213	0.0
Lysinibacillus sp. YS11	2072025	species	4584915	24	2	0.0
Escherichia coli O78	2072463	leaf	5360188	3	1	0.0
Actinoalloteichus sp. AHMU CJ021	2072503	species	6822750	1357	713	0.0
Streptomyces sp. Go-475	2072505	species	8570609	1207	523	0.0
Pseudoduganella armeniaca	2072590	species	6337491	37304	21454	0
Paenibacillus sp. PK3_47	2072642	species	6806831	329	194	0.0
Pseudomonas sp. DTU12.3	2073078	species	6268469	5187	3644	0.00146761
Vibrio gangliei	2077090	species	3667293	137	89	0.0
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	species	4849791	278	10	0.0
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	species	4971441	77	6	0.0
Citrobacter freundii complex sp. CFNIH3	2077147	species	5634842	42	2	0.0
Citrobacter freundii complex sp. CFNIH4	2077148	species	5629494	106	0	0.0
Citrobacter freundii complex sp. CFNIH9	2077149	species	5688355	95	5	0.0
Sphingorhabdus sp. YGSMI21	2077182	species	4060755	1375	771	0.0
Psychromicrobium	2078575	genus	0	2	0	0.0
Epidermidibacterium	2078948	genus	0	23	0	0.0
